time,RSSI1,RSSI2,RSSI3,RSSI4,RSSI5,RSSI6,RSSI7,RSSI8,RSSI9,RSSI10,state
112530,-100,-100,-94,-94,-81,-83,-100,-64,-100,-68,stay
112540,-100,-100,-93,-89,-78,-80,-100,-58,-100,-63,stay
112550,-100,-100,-94,-100,-90,-100,-73,-55,-100,-61,leave
112500,-100,-100,-100,-100,-100,-100,-66,-100,-100,-72,stay
112510,-100,-100,-100,-100,-100,-86,-67,-65,-59,-69,stay
112520,-100,-100,-100,-100,-100,-78,-100,-66,-100,-73,stay
112530,-100,-100,-94,-94,-81,-83,-100,-64,-100,-68,stay
112540,-100,-100,-93,-89,-78,-80,-100,-58,-100,-63,stay
112550,-100,-100,-94,-100,-90,-100,-73,-55,-100,-61,leave
112600,-100,-100,-100,-100,-83,-91,-67,-100,-100,-100,leave
112610,-100,-100,-100,-86,-100,-71,-100,-64,-76,-68,leave
112620,-100,-100,-100,-100,-88,-100,-100,-100,-89,-87,leave
112630,-100,-100,-96,-100,-90,-100,-100,-83,-100,-100,leave
112640,-100,-93,-100,-100,-76,-100,-93,-100,-89,-100,leave
112650,-100,-91,-100,-100,-100,-87,-100,-88,-100,-100,leave
112600,-100,-100,-100,-100,-83,-91,-67,-100,-100,-100,leave
112610,-100,-100,-100,-86,-100,-71,-100,-64,-76,-68,leave
112620,-100,-100,-100,-100,-88,-100,-100,-100,-89,-87,leave
112630,-100,-100,-96,-100,-90,-100,-100,-83,-100,-100,leave
112640,-100,-93,-100,-100,-76,-100,-93,-100,-89,-100,leave
112650,-100,-91,-100,-100,-100,-87,-100,-88,-100,-100,leave
112700,-90,-100,-100,-100,-100,-100,-100,-88,-89,-88,leave
112710,-66,-74,-100,-100,-100,-100,-100,-100,-100,-100,leave
112720,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
112730,-100,-72,-82,-100,-100,-100,-100,-100,-100,-100,leave
112740,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,out
112750,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,out
112700,-90,-100,-100,-100,-100,-100,-100,-88,-89,-88,leave
112710,-66,-74,-100,-100,-100,-100,-100,-100,-100,-100,leave
112720,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
112730,-100,-72,-82,-100,-100,-100,-100,-100,-100,-100,leave
112740,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,out
112750,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,out
112800,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
112810,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
112820,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
112830,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
112840,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
112850,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
112800,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
112810,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
112820,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
112830,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
112840,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
112850,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
112900,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113310,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113320,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113330,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113340,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113350,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
112900,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113310,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113320,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113330,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113340,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113350,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113400,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113410,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113420,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113430,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113440,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113450,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113400,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113410,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113420,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113430,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113440,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113450,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113500,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113510,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113520,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113530,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113540,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113550,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113500,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113510,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113520,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113530,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113540,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113550,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113600,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113610,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113620,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113630,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113640,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113650,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113600,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113610,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113620,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113630,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113640,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113650,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113700,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113710,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113720,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113730,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113740,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113750,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113700,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113710,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113720,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113730,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113740,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113750,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113800,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113810,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113820,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113830,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113840,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113850,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
100200,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
100210,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
100220,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
100230,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
100240,-82,-100,-97,-100,-100,-100,-100,-100,-100,-100,enter
100250,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
100300,-100,-100,-81,-92,-100,-100,-100,-100,-100,-100,enter
100310,-100,-100,-57,-100,-76,-100,-100,-100,-100,-90,enter
100320,-100,-100,-78,-57,-100,-100,-100,-87,-100,-80,enter
100330,-96,-100,-86,-100,-61,-70,-91,-100,-85,-84,enter
100340,-100,-100,-86,-75,-69,-67,-82,-100,-83,-100,enter
100350,-100,-100,-96,-100,-75,-67,-71,-76,-80,-67,stay
113800,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113810,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113820,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113830,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113840,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113850,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113900,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113910,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113920,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113930,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113940,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113950,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113900,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113910,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113920,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113930,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113940,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
113950,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114000,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114010,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114020,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114430,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114440,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114450,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114000,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114010,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114020,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114430,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114440,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114450,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114500,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114510,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114520,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114530,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114540,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114550,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114500,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114510,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114520,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114530,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114540,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114550,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114600,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114610,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114620,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114630,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114640,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114650,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114600,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114610,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114620,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114630,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114640,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114650,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114700,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114710,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114720,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114730,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114740,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114750,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114700,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114710,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114720,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114730,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114740,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114750,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114800,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114810,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114820,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114830,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114840,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114850,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114800,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114810,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114820,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114830,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114840,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114850,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114900,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114910,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114920,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114930,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114940,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114950,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114900,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114910,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114920,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114930,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114940,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
114950,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115000,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115010,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115020,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115030,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115040,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115050,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115000,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115010,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115020,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115030,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115040,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115050,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115110,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115120,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115130,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115140,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115150,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115110,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115120,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115130,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115140,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115150,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115200,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115210,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115220,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115230,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115240,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,enter
115250,-71,-56,-100,-100,-100,-100,-100,-100,-100,-100,enter
100300,-100,-100,-81,-92,-100,-100,-100,-100,-100,-100,enter
100310,-100,-100,-57,-100,-76,-100,-100,-100,-100,-90,enter
100320,-100,-100,-78,-57,-100,-100,-100,-87,-100,-80,enter
100330,-96,-100,-86,-100,-61,-70,-91,-100,-85,-84,enter
100340,-100,-100,-86,-75,-69,-67,-82,-100,-83,-100,enter
100350,-100,-100,-96,-100,-75,-67,-71,-76,-80,-67,stay
100400,-100,-100,-100,-100,-100,-73,-41,-69,-81,-75,stay
100410,-100,-100,-100,-100,-100,-100,-100,-58,-70,-70,stay
100420,-100,-100,-100,-100,-77,-84,-72,-54,-70,-68,stay
100430,-100,-100,-100,-88,-83,-88,-100,-53,-63,-100,stay
100440,-100,-100,-93,-100,-82,-100,-69,-58,-67,-68,stay
100450,-100,-100,-100,-100,-79,-100,-67,-54,-64,-100,stay
115200,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115210,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115220,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115230,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
115240,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,enter
115250,-71,-56,-100,-100,-100,-100,-100,-100,-100,-100,enter
115300,-59,-66,-100,-100,-100,-100,-100,-100,-100,-100,enter
115310,-69,-87,-100,-100,-85,-100,-100,-92,-91,-91,enter
115320,-92,-93,-100,-100,-79,-100,-100,-100,-94,-85,enter
115330,-100,-85,-100,-100,-84,-100,-100,-100,-90,-89,enter
115340,-89,-90,-82,-100,-62,-100,-100,-100,-100,-100,enter
115350,-100,-96,-100,-82,-75,-69,-100,-100,-94,-95,enter
115300,-59,-66,-100,-100,-100,-100,-100,-100,-100,-100,enter
115310,-69,-87,-100,-100,-85,-100,-100,-92,-91,-91,enter
115320,-92,-93,-100,-100,-79,-100,-100,-100,-94,-85,enter
115330,-100,-85,-100,-100,-84,-100,-100,-100,-90,-89,enter
115340,-89,-90,-82,-100,-62,-100,-100,-100,-100,-100,enter
115350,-100,-96,-100,-82,-75,-69,-100,-100,-94,-95,enter
115400,-100,-100,-91,-100,-100,-75,-100,-100,-85,-80,enter
115410,-100,-100,-100,-100,-89,-100,-100,-100,-87,-77,stay
115420,-100,-100,-100,-100,-100,-74,-100,-100,-76,-66,stay
115430,-100,-100,-100,-100,-100,-100,-67,-100,-72,-100,stay
115440,-100,-100,-100,-100,-100,-85,-100,-100,-74,-75,stay
115450,-100,-100,-94,-94,-100,-84,-100,-100,-68,-72,stay
115400,-100,-100,-91,-100,-100,-75,-100,-100,-85,-80,enter
115410,-100,-100,-100,-100,-89,-100,-100,-100,-87,-77,stay
115420,-100,-100,-100,-100,-100,-74,-100,-100,-76,-66,stay
115430,-100,-100,-100,-100,-100,-100,-67,-100,-72,-100,stay
115440,-100,-100,-100,-100,-100,-85,-100,-100,-74,-75,stay
115450,-100,-100,-94,-94,-100,-84,-100,-100,-68,-72,stay
115500,-100,-100,-100,-100,-92,-87,-76,-100,-66,-70,stay
115510,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,stay
115520,-100,-100,-100,-100,-87,-88,-100,-100,-66,-69,stay
115530,-100,-100,-100,-100,-100,-85,-72,-54,-77,-71,stay
115540,-100,-100,-100,-100,-100,-100,-100,-100,-78,-75,stay
115550,-100,-100,-95,-100,-86,-83,-100,-49,-69,-70,stay
115500,-100,-100,-100,-100,-92,-87,-76,-100,-66,-70,stay
115510,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,stay
115520,-100,-100,-100,-100,-87,-88,-100,-100,-66,-69,stay
115530,-100,-100,-100,-100,-100,-85,-72,-54,-77,-71,stay
115540,-100,-100,-100,-100,-100,-100,-100,-100,-78,-75,stay
115550,-100,-100,-95,-100,-86,-83,-100,-49,-69,-70,stay
115600,-100,-100,-100,-100,-100,-100,-69,-45,-72,-83,stay
115610,-100,-100,-100,-100,-79,-88,-100,-100,-66,-77,stay
115620,-100,-100,-100,-100,-100,-100,-100,-100,-69,-76,stay
115630,-100,-100,-100,-100,-87,-89,-100,-100,-100,-79,stay
115640,-100,-100,-97,-91,-100,-87,-100,-100,-70,-79,stay
115650,-100,-100,-100,-100,-87,-100,-75,-100,-67,-100,stay
115600,-100,-100,-100,-100,-100,-100,-69,-45,-72,-83,stay
115610,-100,-100,-100,-100,-79,-88,-100,-100,-66,-77,stay
115620,-100,-100,-100,-100,-100,-100,-100,-100,-69,-76,stay
115630,-100,-100,-100,-100,-87,-89,-100,-100,-100,-79,stay
115640,-100,-100,-97,-91,-100,-87,-100,-100,-70,-79,stay
115650,-100,-100,-100,-100,-87,-100,-75,-100,-67,-100,stay
115700,-100,-100,-96,-100,-100,-82,-67,-100,-72,-81,stay
115710,-100,-100,-100,-92,-100,-100,-69,-100,-66,-79,stay
115720,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,stay
115730,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,stay
115740,-100,-100,-95,-91,-100,-100,-66,-45,-71,-72,stay
115750,-100,-100,-95,-95,-100,-100,-100,-52,-72,-69,stay
115700,-100,-100,-96,-100,-100,-82,-67,-100,-72,-81,stay
115710,-100,-100,-100,-92,-100,-100,-69,-100,-66,-79,stay
115720,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,stay
115730,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,stay
115740,-100,-100,-95,-91,-100,-100,-66,-45,-71,-72,stay
115750,-100,-100,-95,-95,-100,-100,-100,-52,-72,-69,stay
115800,-100,-100,-95,-100,-100,-100,-100,-100,-79,-100,stay
115810,-100,-100,-94,-100,-100,-100,-67,-100,-74,-100,stay
115820,-100,-100,-100,-100,-89,-100,-66,-100,-100,-70,stay
115830,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,stay
115840,-100,-100,-94,-100,-88,-100,-71,-100,-100,-69,stay
115850,-100,-100,-100,-100,-100,-83,-100,-51,-74,-100,stay
115800,-100,-100,-95,-100,-100,-100,-100,-100,-79,-100,stay
115810,-100,-100,-94,-100,-100,-100,-67,-100,-74,-100,stay
115820,-100,-100,-100,-100,-89,-100,-66,-100,-100,-70,stay
115830,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,stay
115840,-100,-100,-94,-100,-88,-100,-71,-100,-100,-69,stay
115850,-100,-100,-100,-100,-100,-83,-100,-51,-74,-100,stay
115900,-100,-100,-100,-100,-100,-100,-100,-100,-78,-68,stay
115910,-100,-100,-100,-93,-100,-100,-67,-100,-100,-74,stay
115920,-100,-100,-81,-100,-100,-100,-67,-100,-100,-73,stay
115930,-100,-100,-100,-100,-89,-100,-100,-49,-66,-100,stay
115940,-100,-100,-100,-95,-100,-100,-100,-100,-72,-73,stay
115950,-100,-100,-100,-100,-88,-88,-70,-100,-74,-100,stay
115900,-100,-100,-100,-100,-100,-100,-100,-100,-78,-68,stay
115910,-100,-100,-100,-93,-100,-100,-67,-100,-100,-74,stay
115920,-100,-100,-81,-100,-100,-100,-67,-100,-100,-73,stay
115930,-100,-100,-100,-100,-89,-100,-100,-49,-66,-100,stay
115940,-100,-100,-100,-95,-100,-100,-100,-100,-72,-73,stay
115950,-100,-100,-100,-100,-88,-88,-70,-100,-74,-100,stay
120000,-100,-100,-100,-83,-100,-100,-100,-100,-100,-72,stay
120010,-100,-100,-100,-100,-89,-85,-81,-100,-100,-100,stay
120020,-100,-100,-100,-100,-100,-90,-100,-57,-69,-100,stay
120030,-100,-100,-100,-100,-100,-100,-76,-100,-100,-68,stay
120040,-100,-100,-100,-100,-88,-90,-77,-54,-72,-64,stay
120050,-100,-100,-100,-100,-83,-86,-64,-100,-100,-70,stay
120000,-100,-100,-100,-83,-100,-100,-100,-100,-100,-72,stay
120010,-100,-100,-100,-100,-89,-85,-81,-100,-100,-100,stay
120020,-100,-100,-100,-100,-100,-90,-100,-57,-69,-100,stay
120030,-100,-100,-100,-100,-100,-100,-76,-100,-100,-68,stay
120040,-100,-100,-100,-100,-88,-90,-77,-54,-72,-64,stay
120050,-100,-100,-100,-100,-83,-86,-64,-100,-100,-70,stay
120100,-100,-100,-100,-100,-100,-100,-100,-56,-62,-73,stay
120110,-100,-100,-91,-94,-82,-81,-68,-100,-100,-71,stay
190920,-100,-100,-100,-100,-100,-100,-100,-54,-64,-71,stay
190930,-100,-100,-100,-100,-82,-100,-67,-54,-63,-72,stay
190940,-100,-100,-100,-100,-82,-100,-67,-55,-63,-100,stay
190950,-100,-100,-100,-100,-100,-100,-67,-53,-65,-100,stay
120100,-100,-100,-100,-100,-100,-100,-100,-56,-62,-73,stay
120110,-100,-100,-91,-94,-82,-81,-68,-100,-100,-71,stay
